stock,tradedate,open,high,low,close,volume
ALEMBICLTD,20201201,106,107.7,104.4,105.3,599721
ALICON,20201201,322.25,347.05,322,337.45,7513
ALKALI,20201201,48.15,49.8,47.75,48.4,25311
ALKEM,20201201,2845,2867,2777.45,2789.05,98367
ALKYLAMINE,20201201,4017,4050,3910.05,3967.1,50004
ALLCARGO,20201201,127.55,127.9,124.5,125.65,316899
ALLSEC,20201201,247.6,258.05,246.05,251.05,8447
ALMONDZ,20201201,16,16.65,15.65,16.25,7675
ALOKINDS,20201201,21.95,22.2,21.5,21.65,9667767
ALPA,20201201,36.8,36.8,34.4,35.3,57645
ALPHAGEO,20201201,218.6,223,212,219.25,89249
ALPSINDUS,20201201,0.95,0.95,0.95,0.95,20855
AMARAJABAT,20201201,946.8,946.8,915,922.15,989384
AMBER,20201201,2411.6,2524.95,2402,2439.1,253296
AMBIKCO,20201201,721.5,728.5,718,721.75,28896
AMBUJACEM,20201201,262.2,269.55,260.9,262,6262243
AMDIND,20201201,15.8,15.8,15.2,15.35,15193
AMJLAND,20201201,21.4,22.25,21.2,22.05,12141
AMRUTANJAN,20201201,507.8,509,496,497.85,68877
ANANTRAJ,20201201,27.1,27.1,25.9,26.4,438701
ANDHRACEMT,20201201,4.85,5.1,4.85,5.05,697619
ANDHRAPAP,20201201,198,205.95,198,203,57048
ANDHRSUGAR,20201201,295,298.95,291.55,296.3,32821
ANGELBRKG,20201201,353.1,356.9,350.25,350.55,153972
ANIKINDS,20201201,11.7,12.75,11.1,12.55,44001
ANKITMETAL,20201201,1.05,1.05,0.95,0.95,61679
ANSALAPI,20201201,4.5,4.65,4.4,4.65,277921
ANSALHSG,20201201,4.3,4.3,4.2,4.3,21112
ANUP,20201201,629,650,596,621.55,45782
APARINDS,20201201,352,356.25,350.6,354.9,34986
APCL,20201201,214,222,214,219.3,54706
APCOTEXIND,20201201,174.3,175.6,170,171.2,62057
APEX,20201201,291,303,291,296.4,215657
APLAPOLLO,20201201,3469,3498,3386,3446.85,58713
APLLTD,20201201,998,998,971.1,983.75,232479
APOLLO,20201201,118,118.9,115.95,117.05,65753
APOLLOHOSP,20201201,2384,2508.85,2349.05,2463,2001392
APOLLOPIPE,20201201,664.8,701,655,692.7,68928
APOLLOTYRE,20201201,184.5,188,182.8,187,6264103
APOLSINHOT,20201201,600,614,590.15,604.3,2243
APTECHT,20201201,122.05,125.35,121.65,123.1,165561
ARCHIDPLY,20201201,28.6,28.6,27.1,27.3,42613
ARCHIES,20201201,14.6,15,14.1,14.9,178224
ARCOTECH,20201201,1.9,2,1.9,1.95,82872
ARENTERP,20201201,10.75,11.5,9.8,10.75,9526
ARIES,20201201,87,92.85,86.65,92.15,421271
ARIHANT,20201201,16.75,16.75,16,16.6,4881
ARIHANTSUP,20201201,25.85,25.9,25.55,25.7,21020
ARMANFIN,20201201,654.95,654.95,628,649.1,7336
AROGRANITE,20201201,37.95,39.7,37.1,37.4,20827
ARROWGREEN,20201201,47.7,48.8,45.75,48.55,30866
ARSHIYA,20201201,16,16,14.7,15.65,91559
ARSSINFRA,20201201,17.85,17.85,17.85,17.85,8109
ARTEMISMED,20201201,166.55,193.9,165.1,175.85,11234
ARVIND,20201201,40.95,40.95,39.9,40.2,1001404
ARVINDFASN,20201201,133.2,135.2,131.55,134.05,603426
ARVSMART,20201201,92.9,95.9,90.3,93.95,383115
ASAHIINDIA,20201201,256.8,266.3,245.65,256.7,65200
ASAHISONG,20201201,217.3,219.5,213.15,217.5,23803
ASAL,20201201,24.6,26.2,24.6,26.2,12497
ASALCBR,20201201,281.3,285.3,279.45,280.8,32355
ASHAPURMIN,20201201,80.7,81.85,78.15,81.3,222178
ASHIANA,20201201,94,95.65,91,91.55,74092
ASHIMASYN,20201201,11.5,11.6,11.45,11.6,140564
ASHOKA,20201201,78.4,80,77.8,79.35,3749190
ASHOKLEY,20201201,93.15,93.85,91.35,92.65,27452587
ASIANHOTNR,20201201,56,58.4,54.25,56.65,13175
ASIANPAINT,20201201,2275,2275,2206.2,2230.05,2235498
ASIANTILES,20201201,305.9,305.9,292,294.7,76624
ASPINWALL,20201201,123.8,129,120.1,125.15,550
ASTEC,20201201,947,989.8,943.1,981.85,175841
ASTERDM,20201201,170,174,168.8,172.25,320378
ASTRAL,20201201,1469.45,1476.75,1416,1427.95,167859
ASTRAMICRO,20201201,114,115.9,112,113.9,556846
ASTRAZEN,20201201,4550,4578,4505.2,4528.45,37577
ASTRON,20201201,43.8,45.4,43.8,45.05,9325
ATFL,20201201,725.9,794,725.5,771.6,46181
ATLANTA,20201201,8.05,8.05,7.7,8.05,61707
ATNINTER,20201201,0.2,0.2,0.2,0.2,4000
ATUL,20201201,6345,6345,6175,6202.55,20540
ATULAUTO,20201201,170.6,177.9,170.6,173.4,297215
AUBANK,20201201,849.5,875,840,872.9,610117
AURIONPRO,20201201,75,75.75,71.9,72.45,28977
AUROPHARMA,20201201,876.25,899.1,869.2,897.15,3353447
AUSOMENT,20201201,56.95,56.95,52.55,52.95,18779
AUTOAXLES,20201201,954,962.7,930.2,932.6,10999
AUTOIND,20201201,30.25,30.3,29,29.8,23814
AUTOLITIND,20201201,21,21,19.2,20.25,22171
AVADHSUGAR,20201201,199.6,208,195,205.55,152713
AVANTIFEED,20201201,528,539.8,525,536.3,737787
AVTNPL,20201201,46.6,47.4,45.75,46.15,156915
AXISBANK,20201201,611,615,596.2,603.65,21285697
AXISBNKETF,20201201,287.6,298.29,287.6,298.29,1673
AXISCADES,20201201,51,51.9,48.55,49.5,90706
AXISGOLD,20201201,42.49,42.67,41.51,42.19,104339
AXISNIFTY,20201201,134.25,135,132.79,134.65,4189
AYMSYNTEX,20201201,45.1,48,43.05,44.45,86250
BAFNAPH,20201201,127.25,127.25,127.25,127.25,4796
BAGFILMS,20201201,2.4,2.6,2.4,2.55,52212
BAJAJ-AUTO,20201201,3175.1,3248.95,3161,3243.65,1400851
BAJAJCON,20201201,205.7,209.7,202.65,207.3,1492240
BAJAJELEC,20201201,575,595,572.8,590.7,300345
BAJAJFINSV,20201201,8800,8828.85,8712.65,8746.55,694283
BAJAJHIND,20201201,5.7,5.75,5.5,5.65,2761116
BAJAJHLDNG,20201201,3115.5,3115.5,3060,3094.3,79083
BAJFINANCE,20201201,4951.2,4952.4,4825.25,4861.1,4017427
BALAJITELE,20201201,60.85,64.8,60.05,62.8,485685
BALAMINES,20201201,1009.4,1032,1001,1005.85,126165
BALAXI,20201201,638.25,642.45,620.05,630.65,2090
BALKRISHNA,20201201,17.35,18.2,17,18.2,34933
BALKRISIND,20201201,1720,1720,1637,1654.75,1472529
BALMLAWRIE,20201201,108.7,109.4,106,108.3,399082
BALPHARMA,20201201,54.35,56.85,54.35,55.8,29083
BALRAMCHIN,20201201,167.4,174.65,165.75,174.15,3382134
BANARBEADS,20201201,53,53.85,52,52.55,12786
BANARISUG,20201201,1350,1395,1331,1380.2,936
BANCOINDIA,20201201,129.95,132.25,127.5,130.2,265770
BANDHANBNK,20201201,371,381.75,367,377.2,9755182
BANG,20201201,20.4,20.7,19.3,20.3,2550
BANKA,20201201,42.1,42.25,41,41.9,8937
BANKBARODA,20201201,51.55,54.2,51.15,53.75,58316841
BANKBEES,20201201,299.7,300.38,293,299.43,888026
BANKINDIA,20201201,45.45,47.2,45.1,46.6,5725794
BANSWRAS,20201201,82.95,85.75,78.1,84.75,62344
BASF,20201201,1656.15,1695,1626,1668.5,40539
BASML,20201201,92,95,87.5,92.6,113784
BATAINDIA,20201201,1578.95,1578.95,1532.05,1544.2,899562
BAYERCROP,20201201,5084,5094,5010.1,5029.45,47185
BBL,20201201,871,909,871,890.25,49309
BBTC,20201201,1328.6,1328.6,1298,1302.55,45376
BCG,20201201,5,5.1,4.85,4.9,4682060
BCP,20201201,4.9,4.9,4.6,4.8,52626
BDL,20201201,329.2,329.45,323,325.4,209495
BEARDSELL,20201201,8.05,8.5,8,8.2,2866
BEDMUTHA,20201201,20.35,21.35,20.35,21.35,16883
BEL,20201201,111.1,112.8,110.3,111.8,10783871
BEML,20201201,724.1,744,721.5,727.55,910065
BEPL,20201201,121,125,120.2,122.3,538358
BERGEPAINT,20201201,648.7,657.85,647.1,655.5,1111928
BFINVEST,20201201,276,301,275.05,288.2,222241
BFUTILITIE,20201201,258.7,280.45,256.15,269.9,1507190
BGRENERGY,20201201,37.8,41.25,37.55,41.25,693840
BHAGERIA,20201201,139.5,145,136.2,138.85,44895
BHAGYANGR,20201201,18.1,19.65,18.1,19.5,10098
BHAGYAPROP,20201201,20.5,22.95,20.5,22.6,4509
BHANDARI,20201201,1.25,1.25,1.2,1.25,145562
BHARATFORG,20201201,513.5,513.8,499.3,509,1690088
BHARATGEAR,20201201,52,55.9,51.1,54.4,78178
BHARATRAS,20201201,9500.05,9589.35,9327.4,9408.5,3885
BHARATWIRE,20201201,27.2,28.3,26.25,27.7,21878
BHARTIARTL,20201201,467.75,482.5,460.5,479.45,18193356
BHEL,20201201,33.3,34.4,32.85,34.05,49680395
BIGBLOC,20201201,90,94.35,88,94.3,14746
BIL,20201201,140.95,144,140.95,143.35,1763
BINDALAGRO,20201201,13.1,13.8,12.75,13.4,56661
BIOCON,20201201,436.95,438.35,429.55,433.3,3028740
BIOFILCHEM,20201201,229.65,229.65,207.85,229.65,265807
BIRLACABLE,20201201,54.4,58,52.5,56.85,191151
BIRLACORPN,20201201,714.7,738.9,711.05,734.5,318598
BIRLAMONEY,20201201,43.9,45,43.5,43.85,222985
BIRLATYRE,20201201,21.8,22,21.3,21.5,268506
BKMINDST,20201201,0.95,0.95,0.95,0.95,10612
BLBLIMITED,20201201,4.8,4.9,4.75,4.85,1519
BLISSGVS,20201201,174,178.75,169,169.8,1153947
BLKASHYAP,20201201,7.85,8.05,7.75,8.05,129245
BLS,20201201,81.75,84.3,81.5,84.3,130542
BLUECOAST,20201201,5.5,5.5,5.45,5.45,62
BLUEDART,20201201,3913.4,3979.95,3900,3930.35,39589
BLUESTARCO,20201201,812.25,815.95,779,783.15,152491
BODALCHEM,20201201,71.75,74.75,70.65,72.25,1830400
BOMDYEING,20201201,71.1,72.25,70.55,71.2,1678788
BOROLTD,20201201,159.3,166.3,158,166.3,89998
BORORENEW,20201201,127,136.4,127,133.85,933738
BOSCHLTD,20201201,12849.5,13321.95,12650,13255.95,186863
BPCL,20201201,374.9,381.45,371,379.3,4903586
BPL,20201201,23.7,25.7,22.9,25.7,929343
BRFL,20201201,10.3,10.3,10.3,10.3,58859
BRIGADE,20201201,217.5,221.95,217.4,220.1,118260
BRITANNIA,20201201,3702.5,3702.5,3595.55,3629.35,1042234
BRNL,20201201,30,30.6,29.85,30.2,54935
BROOKS,20201201,68,68.35,66.1,68.35,63341
BSE,20201201,554,562,544.55,548.45,254148
BSELINFRA,20201201,1,1.05,0.95,1,369359
BSHSL,20201201,91.85,91.85,83.25,90.25,831
BSL,20201201,30.5,31.65,29.1,30.8,16854
BSLGOLDETF,20201201,4489,4489,4415,4440,362
BSLNIFTY,20201201,143.21,144.48,143.21,144.4,199
BSOFT,20201201,198.5,199.95,193,193.25,711634
BURNPUR,20201201,1.65,1.65,1.6,1.65,73214
BUTTERFLY,20201201,420,420,402,407.85,24440
BVCL,20201201,13.8,15.15,13.8,15.15,4443
BYKE,20201201,14.15,14.8,13.5,14.4,110787
CADILAHC,20201201,459.1,459.4,442.3,453.65,6867503
CALSOFT,20201201,9.45,9.6,9.2,9.4,65171
CAMLINFINE,20201201,113,120.3,112.5,113.85,808372
CAMS,20201201,1444,1471,1436.7,1450.35,110134
CANBK,20201201,104.95,110.55,103.85,109.9,26157407
CANFINHOME,20201201,485,495,478.45,489.15,604921
CANTABIL,20201201,340.75,395,340.75,362.8,161670
CAPACITE,20201201,186.9,204.45,186.5,193.35,971695
CAPLIPOINT,20201201,493,494.7,483.9,484.7,106707
CAPTRUST,20201201,67.15,70.5,67.05,69.35,6368
CARBORUNIV,20201201,347.2,390,332.8,385.8,1731906
CAREERP,20201201,163,172.35,162.45,171.15,148804
CARERATING,20201201,506.8,579.7,505.95,560.3,1506033
CASTEXTECH,20201201,0.45,0.45,0.4,0.45,22199
CASTROLIND,20201201,127.95,130,126.55,128.55,1261386
CCCL,20201201,0.25,0.35,0.25,0.35,27091
CCHHL,20201201,3.55,3.6,3.35,3.55,178146
CCL,20201201,267,268,262,266.15,107672
CDSL,20201201,493.5,499.95,487.2,494.3,878829
CEATLTD,20201201,1160,1208,1155.1,1170.3,501097
CEBBCO,20201201,14.7,15.45,14.4,15.15,55775
CELEBRITY,20201201,4.8,4.85,4.65,4.75,45310
CENTENKA,20201201,197,202.6,197,200.55,84573
CENTEXT,20201201,3.95,3.95,3.7,3.85,74880
CENTRALBK,20201201,12.8,13.15,12.65,13,8503372
CENTRUM,20201201,18.5,18.6,17.3,18,1493845
CENTUM,20201201,314.05,329.25,311,322.65,12968
CENTURYPLY,20201201,200.25,212.2,200,208.95,486933
CENTURYTEX,20201201,353.5,357.5,348.25,354.8,595719
CERA,20201201,3124.5,3324,3050,3304.5,21470
CEREBRAINT,20201201,27.7,28.65,27.5,28,151912
CESC,20201201,586.5,594.4,578.1,592.1,457758
CESCVENT,20201201,257,270,255.2,262.6,116552
CGCL,20201201,293,300,286.3,296.65,89288
CGPOWER,20201201,43.25,43.25,43.25,43.25,2173102
CHALET,20201201,150.9,154.5,149.75,152.05,469504
CHAMBLFERT,20201201,206.65,207.75,198.1,199.8,883837
CHEMBOND,20201201,161.9,168,157.25,164.05,34282
CHEMCON,20201201,421.75,421.75,417.2,418.35,129453
CHEMFAB,20201201,141,141,132.2,135.7,8319
CHENNPETRO,20201201,86.05,88.5,85,87.75,1014921
CHOLAFIN,20201201,389.65,389.65,371.35,374.8,7531640
CHOLAHLDNG,20201201,559.5,559.5,509,526.6,200615
CHROMATIC,20201201,0.65,0.7,0.65,0.65,206211
CIGNITITEC,20201201,417,424.85,410.1,412.95,20786
CINELINE,20201201,33.45,34.65,33,33.5,135442
CINEVISTA,20201201,7.5,7.5,7.05,7.25,5308
CIPLA,20201201,753,760,746.15,755.6,6241872
CLEDUCATE,20201201,61.75,63,61.75,62.5,9773
CLNINDIA,20201201,371.8,390.55,368.45,378.3,237456
CMICABLES,20201201,32.35,32.9,31.6,32.25,28390
CNOVAPETRO,20201201,6.3,6.3,6,6.25,6262
COALINDIA,20201201,126,127,124.7,126.4,8927107
COCHINSHIP,20201201,371,374.65,366.3,369.5,440416
COFORGE,20201201,2404,2476.2,2385,2455.4,315214
COLPAL,20201201,1540.25,1540.25,1493,1504,996320
COMPINFO,20201201,12.9,14.9,12.8,13.7,883038
COMPUSOFT,20201201,7,7.35,7,7.25,89769
CONCOR,20201201,409.5,413,397.4,409.65,3164488
CONFIPET,20201201,28,32,27.45,31.15,2333214
CONSOFINVT,20201201,37.05,39.9,37.05,39.25,5665
CONTROLPR,20201201,218.95,225,214.95,223.5,101507
CORALFINAC,20201201,20.35,20.55,18.85,19.75,20147
CORDSCABLE,20201201,41.35,43.85,41.35,43.25,19750
COROMANDEL,20201201,830,835.95,810.2,823.05,430006
COSMOFILMS,20201201,446.9,452,441.9,443.7,77024
COUNCODOS,20201201,2.55,2.55,2.55,2.55,26056
CPSEETF,20201201,18.65,19.06,17.7,19.03,10890938
CREATIVE,20201201,117,119,113.05,115,13265
CREATIVEYE,20201201,2.85,2.85,2.65,2.65,7873
CREDITACC,20201201,798.95,839.95,795.25,809.25,268853
CREST,20201201,96.5,96.5,90.3,94.2,47021
CRISIL,20201201,1993.7,2010,1961.15,2000.35,33907
CROMPTON,20201201,306.25,326.35,302.25,321.25,2778543
CSBBANK,20201201,242.45,249.9,238.05,247.5,189184
CTE,20201201,33.75,34.25,32.8,34.25,10423
CUB,20201201,187,187.5,180.5,182.1,1593673
CUBEXTUB,20201201,20.5,21,18.15,19.5,132910
CUMMINSIND,20201201,585.95,586.05,569,578.45,1003872
CUPID,20201201,229.7,236.4,227.05,233.6,157197
CYBERTECH,20201201,79.65,86.35,78.45,84.45,643653
CYIENT,20201201,497,497,475.75,480.2,517615
DAAWAT,20201201,52,54.3,52,53.8,2694267
DABUR,20201201,503.05,507,500.6,506,2177754
DALBHARAT,20201201,1105.7,1198,1096.25,1151.6,309388
DALMIASUG,20201201,137.6,141.8,134.55,140.7,233412
DAMODARIND,20201201,25.1,27.5,24.2,25.4,23224
DANGEE,20201201,120.5,124.95,120.5,123.7,5766
DATAMATICS,20201201,77,79.75,77,78,86787
DBCORP,20201201,81,83.25,80.1,82.5,282376
DBL,20201201,358,365.4,357.05,362.45,134623
DBREALTY,20201201,15.45,15.45,15.45,15.45,276380
DBSTOCKBRO,20201201,10.5,11.55,10.5,11.55,30790
DCAL,20201201,145.8,146.8,138.5,139.9,440723
DCBBANK,20201201,109.7,115.85,108.85,112.25,5069259
DCM,20201201,19.45,19.45,18.65,18.8,10195
DCMFINSERV,20201201,1,1.05,0.95,1,18301
DCMNVL,20201201,30.35,30.5,28,29.35,30491
DCMSHRIRAM,20201201,375,382.45,371,378.9,86944
DCW,20201201,16.9,17.3,16.8,17,428716
DECCANCE,20201201,346.9,361.05,344.95,356.1,88378
DEEPAKFERT,20201201,145.6,147.5,144.15,146.9,587609
DEEPAKNTR,20201201,872.7,895,854.45,864.25,1353163
DEEPENR,20201201,44.1,45.4,43.45,44,79110
DELTACORP,20201201,129.8,134.4,129.25,131.75,2236317
DELTAMAGNT,20201201,26.65,26.65,26.65,26.65,5331
DEN,20201201,70.8,71.6,69.5,69.8,242846
DENORA,20201201,207,212.5,205,208.4,2276
DFMFOODS,20201201,364,376,360,369.05,47827
DGCONTENT,20201201,11.7,11.7,10.75,11.1,42848
DHAMPURSUG,20201201,159.7,164.8,156.85,163.8,853616
DHANBANK,20201201,12.55,12.6,12.35,12.45,573445
DHANI,20201201,285,299,280,287.35,1493908
DHANUKA,20201201,765,780,756.95,778.2,123106
DHARSUGAR,20201201,4.75,4.75,4.35,4.5,16931
DHFL,20201201,28.4,28.4,28.4,28.4,370655
DHUNINV,20201201,254.85,254.85,236.65,245.85,1732
DIAMONDYD,20201201,669,675,661,665,6613
DICIND,20201201,371.95,389,367,380.95,14793
DIGISPICE,20201201,10.75,10.75,10.75,10.75,52763
DISHTV,20201201,10.3,10.35,10.05,10.1,17025577
DIVISLAB,20201201,3770,3770,3596.6,3620.75,2077864
DIXON,20201201,11990,11990,11400,11534.45,47854
DLF,20201201,192,197.5,189.6,195.1,19225092
DLINKINDIA,20201201,107.7,109.2,106.75,107.15,159337
DMART,20201201,2330,2450,2315,2426.7,912165
DNAMEDIA,20201201,0.4,0.4,0.4,0.4,5272
DOLAT,20201201,47.25,47.25,46.2,46.65,68169
DOLLAR,20201201,194,195.9,188.45,192.55,143751
DONEAR,20201201,29.6,30.45,29.05,29.45,55250
DPABHUSHAN,20201201,88.95,89.95,82.4,84.5,8042
DPSCLTD,20201201,12,12,11,11.5,33190
DPWIRES,20201201,72.55,75.05,70.95,73.1,3605
DQE,20201201,1.15,1.15,1.1,1.15,90281
DREDGECORP,20201201,286.7,290.95,279.1,282.8,161620
DRREDDY,20201201,4870,4870,4806,4830.4,1117190
DSSL,20201201,44.5,44.5,42.65,43.05,19596
DTIL,20201201,268.7,268.7,261,265.75,5181
DUCON,20201201,4.4,4.45,4.1,4.45,100173
DVL,20201201,64.55,66.8,62.8,64.1,11426
DWARKESH,20201201,29.45,30.6,28.95,30.4,1396102
DYNAMATECH,20201201,698,701,693.95,698.85,6428
DYNPRO,20201201,236.1,239.95,225.95,231.15,182754
EASTSILK,20201201,0.95,1,0.95,1,1375
EBBETF0423,20201201,1105,1110.49,1105,1109.12,4187
EBBETF0425,20201201,1020,1023,1015.1,1022.49,23335
EBBETF0430,20201201,1131,1133.38,1129.5,1131.69,26251
EBBETF0431,20201201,1014.15,1017,1014.1,1016.91,8567
EBIXFOREX,20201201,502.5,544.5,495,526.7,11440
ECLERX,20201201,725.1,734.8,722,728.9,54020
EDELWEISS,20201201,70.9,73.5,70.3,73.5,2326132
EICHERMOT,20201201,2559.95,2584.9,2525,2532.7,1227343
EIDPARRY,20201201,346.95,350,342.5,343.95,241156
EIHAHOTELS,20201201,262.8,262.8,256,258.5,7205
EIHOTEL,20201201,90.1,94.9,88.6,91.7,2228975
EIMCOELECO,20201201,332,344.95,330,338.15,3699
EKC,20201201,51.15,51.15,51.15,51.15,127944
ELECON,20201201,36,43,36,41.1,3523039
ELECTCAST,20201201,23.2,24.8,23.05,23.6,3450372
ELECTHERM,20201201,102.75,105,100.05,102.2,21618
ELGIEQUIP,20201201,134.6,135.5,134.05,135.1,62419
ELGIRUBCO,20201201,19,19.4,18.3,18.6,20091
EMAMILTD,20201201,455.25,461.4,439,442.8,952633
EMAMIPAP,20201201,77.8,79.65,75.3,76.35,9952
EMAMIREAL,20201201,46,47.95,44.7,46.25,44450
EMKAY,20201201,72.9,74,66.1,71.65,86526
EMMBI,20201201,75.7,78,73.4,74.15,95568
ENDURANCE,20201201,1158.9,1164.95,1107.35,1141,158278
ENERGYDEV,20201201,7,7.05,6.45,6.55,65820
ENGINERSIN,20201201,74.7,75.5,74.55,74.8,2562108
ENIL,20201201,158.9,163.45,156.5,157.1,8639
EPL,20201201,262,263,255,256.95,133576
EQ30,20201201,377.19,386,353,386,319
EQUITAS,20201201,70.75,70.75,69.8,70.2,2910446
EQUITASBNK,20201201,34.5,35.65,34.05,34.8,1553456
ERIS,20201201,520.3,526,516.8,520.05,222604
EROSMEDIA,20201201,22.65,22.65,21.3,21.9,849149
ESABINDIA,20201201,1472,1500,1430.4,1469,13956
ESCORTS,20201201,1412,1412,1363.1,1373.7,1961246
ESSARSHPNG,20201201,8.05,8.3,8,8.25,53343
ESTER,20201201,128.4,130.8,125.55,126.45,556244
EUROMULTI,20201201,1.7,1.7,1.6,1.6,3989
EUROTEXIND,20201201,8.1,8.1,8.1,8.1,158
EVEREADY,20201201,175.55,179,174.7,176.5,811639
EVERESTIND,20201201,261,276.8,261,275.05,122768
EXCEL,20201201,1.45,1.45,1.4,1.45,16312
EXCELINDUS,20201201,844,850,831.5,834.75,15852
EXIDEIND,20201201,186.5,186.6,181,183.85,4505182
EXPLEOSOL,20201201,485,489,475.25,478.35,18080
FACT,20201201,54.9,56,53.8,54.55,2073808
FCL,20201201,43.2,44.9,43.2,43.95,518144
FCONSUMER,20201201,7.9,8.6,7.8,8.45,16409081
FCSSOFT,20201201,0.4,0.45,0.4,0.4,1363380
FDC,20201201,345.75,352.8,342.4,344,227932
FEDERALBNK,20201201,63.2,65.85,62.3,65.6,54097063
FEL,20201201,9.85,10.85,9.85,10.75,5305737
FELDVR,20201201,14,14.35,13.05,14.35,115772
FIEMIND,20201201,555,560,544.65,547.4,30396
FILATEX,20201201,32.7,35.2,32.65,33.9,734641
FINCABLES,20201201,310.5,336.3,309.05,330.55,1342983
FINEORG,20201201,2610,2667,2599.6,2638.9,40260
FINPIPE,20201201,632.1,635,618.5,622.35,110920
FLEXITUFF,20201201,14.6,14.6,13.3,14.5,43487
FLFL,20201201,89.55,91.8,89.55,89.55,1264357
FLUOROCHEM,20201201,598,623.3,582.15,590.55,439748
FMGOETZE,20201201,340.95,342.05,322,338.75,109928
FMNL,20201201,16.3,17.65,16.15,17,158933
FORCEMOT,20201201,1164,1178,1150,1152.1,20155
FORTIS,20201201,152.15,155.9,148.05,152.95,7981013
FOSECOIND,20201201,1189.4,1189.4,1152.15,1176.25,3360
FRETAIL,20201201,78.55,78.55,78.55,78.55,1929640
FSC,20201201,104,107,97.65,103.75,366945
FSL,20201201,79.7,80.7,77.5,78,2276718
GABRIEL,20201201,107,108.75,106.45,107.15,120842
GAEL,20201201,120,122.9,118.95,119.7,124911
GAIL,20201201,103.65,112,103.1,110.7,85684453
GAL,20201201,3.3,3.3,3.15,3.15,33913
GALAXYSURF,20201201,1976.95,1976.95,1902.95,1914,35225
GALLANTT,20201201,34.65,37.5,34.15,36.95,118486
GALLISPAT,20201201,31.95,31.95,30,31.45,38262
GAMMNINFRA,20201201,0.6,0.6,0.55,0.55,3654932
