stock,tradedate,open,high,low,close,volume
AIAENG,20201112,1723.2,1760,1716.05,1738.95,337131
AIRAN,20201112,13.5,14.2,12.4,14.05,206985
AJANTPHARM,20201112,1538,1551,1525.3,1529.85,151391
AJMERA,20201112,87.65,92.4,87.6,90.2,219018
AKASH,20201112,243.65,243.65,243.65,243.65,4736
AKSHARCHEM,20201112,204,205,199.3,201.4,28686
AKSHOPTFBR,20201112,5.9,6.15,5.9,6.15,376772
AKZOINDIA,20201112,1991.05,2014.95,1975.2,1983.55,6881
ALANKIT,20201112,15.85,15.95,15.5,15.7,17662
ALBERTDAVD,20201112,412.2,416.2,400.6,403.05,12132
ALCHEM,20201112,4.75,4.75,4.45,4.7,36411
ALEMBICLTD,20201112,88.35,90.15,88.35,88.75,265128
ALICON,20201112,306,308.7,301.35,307.75,6338
ALKALI,20201112,50.05,51.6,46.65,47.6,68041
ALKEM,20201112,2701.75,2710,2645,2655.65,114849
ALKYLAMINE,20201112,3300,3400,3273.65,3371.1,77308
ALLCARGO,20201112,123,124.4,121.15,121.8,212266
ALLSEC,20201112,234.85,245,234.05,241.95,3111
ALMONDZ,20201112,13,13,12,12.5,5776
ALOKINDS,20201112,25.4,25.65,24.5,24.55,19013292
ALPA,20201112,37,38,36,37.3,19061
ALPHAGEO,20201112,160,160.2,157,158.1,17689
ALPSINDUS,20201112,1,1.05,1,1.05,3704
AMARAJABAT,20201112,827,839.95,820,834.95,539242
AMBER,20201112,2276,2328,2230,2243.2,178320
AMBIKCO,20201112,697,707.85,697,702.15,5973
AMBUJACEM,20201112,258.1,264.35,256.2,262.85,6698839
AMDIND,20201112,15.6,16.05,15.4,15.5,9531
AMJLAND,20201112,21.7,22.15,21.3,22,43989
AMRUTANJAN,20201112,426.8,483.85,425.65,474.35,984620
ANANTRAJ,20201112,17.65,18.2,17.65,18,216366
ANDHRACEMT,20201112,5,5.05,4.7,4.9,167554
ANDHRAPAP,20201112,193.5,194.5,190.45,193.35,13030
ANDHRSUGAR,20201112,285,288,278.3,280.35,48067
ANGELBRKG,20201112,333,343.5,326.6,338.05,517305
ANIKINDS,20201112,11.9,11.9,11.3,11.8,9431
ANKITMETAL,20201112,1.15,1.15,1.05,1.1,40524
ANSALAPI,20201112,4.2,4.4,4.15,4.35,98628
ANSALHSG,20201112,3.75,3.95,3.75,3.9,16134
ANUP,20201112,571,588,571,582,7333
APARINDS,20201112,306.55,314.05,306.55,308.4,16532
APCL,20201112,204.75,208.95,202,203.85,33135
APCOTEXIND,20201112,149.6,151.75,146.55,149.2,35094
APEX,20201112,259.5,265.8,259.5,262.85,80806
APLAPOLLO,20201112,3220,3268.95,3205.55,3231.2,94118
APLLTD,20201112,960,970.5,952,965.35,193303
APOLLO,20201112,109.75,114.95,109.3,112,141229
APOLLOHOSP,20201112,2155,2205.2,2094,2110.45,2435538
APOLLOPIPE,20201112,634,644,615.8,634.3,38755
APOLLOTYRE,20201112,161.3,165.5,159.1,164.25,8040192
APOLSINHOT,20201112,595.05,607.95,590,591.15,945
APTECHT,20201112,115.2,117.45,114.4,116.05,154854
ARCHIDPLY,20201112,25.2,25.95,24,25.15,23987
ARCHIES,20201112,12,12,11.6,11.65,17359
ARCOTECH,20201112,2,2.05,1.9,1.95,26385
ARENTERP,20201112,10.1,10.1,9.75,10.05,2249
ARIES,20201112,78.7,82.4,78.7,80,30622
ARIHANT,20201112,16.1,16.1,16.05,16.05,2
ARIHANTSUP,20201112,21.5,22.8,21.05,22.35,12150
ARMANFIN,20201112,580.2,584.9,558.2,577.5,41931
AROGRANITE,20201112,29.75,30.1,28.55,29.2,16619
ARROWGREEN,20201112,44,45.7,43.55,44.6,4489
ARSHIYA,20201112,14,14,13,13.3,13031
ARSSINFRA,20201112,12,12.25,11.85,12,17841
ARTEMISMED,20201112,156,159.8,154.2,156.05,1667
ARVIND,20201112,37.95,39.65,37.55,39.05,3574231
ARVINDFASN,20201112,126,132,124,126.85,304004
ARVSMART,20201112,86,91.9,85.2,90.35,405580
ASAHIINDIA,20201112,225,240,225,233.45,278536
ASAHISONG,20201112,230,231.7,223.1,224.35,23683
ASAL,20201112,21.55,21.6,20.9,21.5,2629
ASALCBR,20201112,259.9,261,254.15,260.35,37379
ASHAPURMIN,20201112,76.05,76.05,76.05,76.05,27819
ASHIANA,20201112,77.6,82,77.6,80.75,44454
ASHIMASYN,20201112,8.25,8.3,8,8,65959
ASHOKA,20201112,67,70.4,66.65,69.25,4724565
ASHOKLEY,20201112,89.55,91.15,88.85,90.1,33102178
ASIANHOTNR,20201112,55.85,57.9,52.65,56.7,7961
ASIANPAINT,20201112,2172,2201.75,2162,2171.8,1626054
ASIANTILES,20201112,292,292,285.05,287.75,164459
ASPINWALL,20201112,117,123.05,116.85,118.05,100
ASTEC,20201112,1042,1062.05,1035,1054.35,39617
ASTERDM,20201112,141.8,157.75,140.65,155.55,1308088
ASTRAL,20201112,1229.85,1295,1225,1286.95,214415
ASTRAMICRO,20201112,106.55,111.75,105.45,110.1,381777
ASTRAZEN,20201112,4208,4590,4180.25,4317.35,303153
ASTRON,20201112,43.1,44.9,42.6,43.5,6794
ATFL,20201112,708.25,718.35,707.35,714.6,3617
ATLANTA,20201112,6.7,6.7,6.2,6.3,6526
ATLASCYCLE,20201112,37.9,37.9,37,37.7,4441
ATUL,20201112,6289,6396,6260,6346.05,41776
ATULAUTO,20201112,158,158.75,156.2,157.55,70082
AUBANK,20201112,849,870,816.1,826.95,709309
AURIONPRO,20201112,71.65,71.8,68.95,70,10708
AUROPHARMA,20201112,814.5,864,800,839,17169196
AUSOMENT,20201112,66.4,69,63.9,63.9,50137
AUTOAXLES,20201112,749,777,742,762.95,30035
AUTOIND,20201112,27,28.3,27,27.4,20942
AUTOLITIND,20201112,18.95,18.95,17.8,18.45,2494
AVADHSUGAR,20201112,179.95,180.05,176.05,178.35,28389
AVANTIFEED,20201112,506,519,496.5,500.3,1319603
AVTNPL,20201112,43.45,43.45,42.5,42.8,67907
AXISBANK,20201112,601.95,610.45,588.8,599.7,34244439
AXISBNKETF,20201112,284.58,284.58,279.45,281.16,878
AXISCADES,20201112,44.8,45,42.25,43.8,85564
AXISGOLD,20201112,44.48,44.49,43.91,44.18,80763
AXISNIFTY,20201112,131.58,131.6,129.61,130.13,3029
AYMSYNTEX,20201112,29.5,30.35,25.6,28.8,39464
BAFNAPH,20201112,178.85,178.85,178.85,178.85,1354
BAGFILMS,20201112,2.4,2.6,2.25,2.3,129437
BAJAJ-AUTO,20201112,3025,3040.9,2996.25,3017.45,646257
BAJAJCON,20201112,181.9,183.35,178.15,178.85,376617
BAJAJELEC,20201112,519.5,554.25,519.5,549.35,1704841
BAJAJFINSV,20201112,6943.95,7060,6850.65,7026.2,1280916
BAJAJHIND,20201112,4.5,4.6,4.45,4.55,1734057
BAJAJHLDNG,20201112,2670,2728.7,2661,2678.1,114187
BAJFINANCE,20201112,4260,4325,4200.05,4298.3,5590038
BALAJITELE,20201112,60.9,60.95,59.05,60.1,268636
BALAMINES,20201112,887.4,964,881.6,956.8,762493
BALAXI,20201112,681,751,680.35,733.15,6041
BALKRISHNA,20201112,13.8,14.65,13.05,13.3,10819
BALKRISIND,20201112,1512.9,1580.9,1505,1570.85,1716617
BALLARPUR,20201112,1.2,1.2,1.15,1.15,570711
BALMLAWRIE,20201112,101.4,101.4,100.4,100.5,100318
BALPHARMA,20201112,57.9,58.4,55.1,56.25,22561
BALRAMCHIN,20201112,150.65,151.2,148.1,149.1,1423432
BANARBEADS,20201112,52.55,54.65,52.55,54.3,2093
BANARISUG,20201112,1300.15,1314.85,1300,1303.55,1514
BANCOINDIA,20201112,92.75,94.8,92.25,93.6,83846
BANDHANBNK,20201112,339.8,339.8,330.25,337.75,8583838
BANG,20201112,19.35,20.1,19.2,20.05,1124
BANKA,20201112,39.5,40.95,37.65,38.15,2754
BANKBARODA,20201112,47.1,47.25,45.4,45.65,30619367
BANKBEES,20201112,290,293,282.9,284.77,957846
BANKINDIA,20201112,41,41.15,40.4,40.55,1240317
BANSWRAS,20201112,73.9,74.75,73,73.4,4468
BASF,20201112,1480.05,1514,1480.05,1500.95,24408
BASML,20201112,97.95,97.95,85,86.95,27087
BATAINDIA,20201112,1330,1352.5,1328,1339.7,678750
BAYERCROP,20201112,5217,5350,5090,5101.05,42842
BBL,20201112,750.05,889,735.6,861.3,494083
BBTC,20201112,1205,1279.4,1182.25,1263.15,123162
BCG,20201112,5.4,5.45,5.3,5.4,2201533
BCP,20201112,4.85,4.85,4.65,4.75,47261
BDL,20201112,305,319,300.5,315.2,940175
BEARDSELL,20201112,9.6,9.6,8.8,9.45,3114
BEDMUTHA,20201112,17.2,18.85,17.15,18.85,3771
BEL,20201112,96.1,96.5,94,94.25,10857825
BEML,20201112,625.85,627.45,619,622.2,151475
BEPL,20201112,88.5,92.9,86,91.8,601625
BERGEPAINT,20201112,647.9,656.1,642.4,651.55,1244621
BFINVEST,20201112,283,285.95,272.35,279.45,20803
BFUTILITIE,20201112,249,252.5,245.9,247.75,138183
BGRENERGY,20201112,33,33.05,31.6,32.1,138286
BHAGERIA,20201112,126.35,128.45,125.85,127.3,31778
BHAGYANGR,20201112,18.05,18.45,17.7,17.75,8306
BHAGYAPROP,20201112,22.7,23.5,22.7,23.45,3308
BHANDARI,20201112,1.1,1.15,1.05,1.1,95487
BHARATFORG,20201112,495,508.25,490.55,496.75,2931252
BHARATGEAR,20201112,50.75,50.75,49.3,50.1,6560
BHARATRAS,20201112,8903,9099,8903,9019.4,1973
BHARATWIRE,20201112,22.8,22.95,22.05,22.6,7050
BHARTIARTL,20201112,476.85,483.2,475.05,479.85,14512799
BHEL,20201112,27.95,28.45,27.8,28.1,29213561
BIGBLOC,20201112,86,89.95,86,89.9,5119
BIL,20201112,126.5,138,126.5,133.45,2025
BILENERGY,20201112,0.75,0.8,0.75,0.75,240967
BINDALAGRO,20201112,11.1,11.6,11.1,11.4,17998
BIOCON,20201112,415,427.7,413.1,422.7,4545563
BIOFILCHEM,20201112,115.9,128,115.9,128,156624
BIRLACABLE,20201112,47.9,49.5,47.6,48.45,47142
BIRLACORPN,20201112,707,746.8,703.85,741.4,837672
BIRLAMONEY,20201112,42.3,42.4,41.8,42.1,82612
BIRLATYRE,20201112,20.4,20.4,19.5,19.6,165145
BKMINDST,20201112,0.6,0.6,0.55,0.6,7350
BLBLIMITED,20201112,4.85,5.05,4.8,4.8,8344
BLISSGVS,20201112,164.45,165.7,162.15,163.75,438393
BLKASHYAP,20201112,6.4,6.7,6.4,6.7,60234
BLS,20201112,80.8,82.5,77.85,79.7,37094
BLUECOAST,20201112,3.75,3.75,3.75,3.75,1100
BLUEDART,20201112,3900,4079.95,3843.45,4045.85,51063
BLUESTARCO,20201112,657.5,670.6,654.8,667.7,139566
BODALCHEM,20201112,64.6,66.7,64.6,65,338944
BOMDYEING,20201112,63.5,65.3,63.4,64.6,1026631
BOROLTD,20201112,143.5,150.1,143.5,149.2,51109
BORORENEW,20201112,95.1,101,95.1,100.1,789734
BOSCHLTD,20201112,12240,12281.2,11830,11895.2,61962
BPCL,20201112,395,395.9,387.1,394.65,6611319
BPL,20201112,19.45,20.5,18.6,19.65,476835
BRFL,20201112,9.15,9.5,8.9,9.1,14827
BRIGADE,20201112,193.2,199.4,190.2,194,130555
BRITANNIA,20201112,3499.7,3525.95,3481.35,3515.3,615256
BRNL,20201112,28.85,29.7,28.5,29.55,15175
BROOKS,20201112,56.3,56.95,51.6,56.65,27077
BSE,20201112,494.5,501.95,490.6,496.15,135274
BSELINFRA,20201112,1,1,0.95,0.95,84520
BSHSL,20201112,90,94.85,88,94.8,308
BSL,20201112,29.35,29.35,28,28.85,7831
BSLGOLDETF,20201112,4683,4683,4611,4617.25,1677
BSLNIFTY,20201112,139.85,139.85,138.7,139,117
BSOFT,20201112,179.9,182,176.1,177,528467
BURNPUR,20201112,1.6,1.6,1.55,1.6,33065
BUTTERFLY,20201112,375,380.8,370,376.5,14309
BVCL,20201112,13.9,14.05,13.15,14,892
BYKE,20201112,13.55,14.8,13.55,14.5,83325
CADILAHC,20201112,418.4,435.4,413.85,426.05,9036176
CALSOFT,20201112,9.1,9.55,8.65,9,22731
CAMLINFINE,20201112,102.95,106.35,101.3,103.7,279510
CAMS,20201112,1289.8,1319,1289,1305.35,245795
CANBK,20201112,94.35,94.6,91.6,91.9,10486741
CANFINHOME,20201112,478.4,485,475.75,479.6,358979
CANTABIL,20201112,328.5,331,327.05,329.7,94806
CAPACITE,20201112,127.65,150.95,127.1,147.3,349888
CAPLIPOINT,20201112,456.95,486,455.5,481.75,304714
CAPTRUST,20201112,52.35,60,52.35,56.65,2392
CARBORUNIV,20201112,302.95,308.9,297,299.9,345176
CAREERP,20201112,164.1,172,164,169.8,60004
CARERATING,20201112,400,438.2,400,418.3,632425
CASTEXTECH,20201112,0.4,0.45,0.35,0.4,23759
CASTROLIND,20201112,114,114.65,113,113.25,1186789
CCCL,20201112,0.35,0.35,0.25,0.35,321358
CCHHL,20201112,3.35,3.45,3.25,3.3,21507
CCL,20201112,243.95,245.55,239.95,244,162174
CDSL,20201112,474.5,481.95,471.1,479.35,858606
CEATLTD,20201112,1115,1120,1103,1107.85,115014
CEBBCO,20201112,13.2,13.7,12.85,13.15,105589
CELEBRITY,20201112,6.25,6.25,5.65,5.65,169892
CENTENKA,20201112,175.05,177,174.15,174.8,19095
CENTEXT,20201112,3.3,3.65,3.3,3.6,192278
CENTRALBK,20201112,11.85,11.9,11.6,11.65,2222687
CENTRUM,20201112,16.5,16.7,15.9,16,250364
CENTUM,20201112,268.05,283.8,266.5,271.7,3977
CENTURYPLY,20201112,181.2,187,181.2,184.55,932408
CENTURYTEX,20201112,306,316.15,305.8,312.35,925419
CERA,20201112,2710.3,2748.85,2700,2702.45,2714
CEREBRAINT,20201112,27.8,28.2,27.8,27.9,105596
CESC,20201112,589.15,592.25,576.2,577.7,206644
CESCVENT,20201112,245.4,249,241.1,247.05,38537
CGCL,20201112,248.7,253.8,247,247.35,63217
CGPOWER,20201112,33.4,34.85,32.8,34.85,10739131
CHALET,20201112,143,148.9,142.2,143.55,226587
CHAMBLFERT,20201112,168,172.9,165.25,171.55,1852670
CHEMBOND,20201112,148,152.5,148,151,4129
CHEMCON,20201112,414,421.45,413.75,415.75,186211
CHEMFAB,20201112,116.9,118.8,116.9,117.9,4570
CHENNPETRO,20201112,76.85,80.5,76.45,79.3,1133044
CHOLAFIN,20201112,305,320.95,302.25,316.5,8666139
CHOLAHLDNG,20201112,420.7,429.45,417.65,428.3,47838
CHROMATIC,20201112,0.6,0.65,0.6,0.65,35222
CIGNITITEC,20201112,454.95,454.95,438.15,449.1,59840
CINELINE,20201112,31.1,32.55,28.8,31.5,133732
CINEVISTA,20201112,6.45,6.7,6.45,6.7,14581
CIPLA,20201112,742.4,758.85,733.5,739.7,10422659
CLEDUCATE,20201112,60.5,60.5,57.35,57.4,10999
CLNINDIA,20201112,307.7,319.1,302.75,314,46185
CMICABLES,20201112,33.85,35.55,33.5,35.1,27533
CNOVAPETRO,20201112,6.3,6.65,6.25,6.6,2501
COALINDIA,20201112,126.05,126.5,121,122.1,35738360
COCHINSHIP,20201112,335,339.8,334,334.8,194856
COFORGE,20201112,2276,2354.5,2237,2335.25,706611
COLPAL,20201112,1492,1523.95,1486.25,1521.4,513975
COMPINFO,20201112,14.45,14.45,13,13.4,321100
COMPUSOFT,20201112,7.25,7.25,7.05,7.1,10256
CONCOR,20201112,400.7,402.7,398,399.65,1905529
CONFIPET,20201112,25.4,25.7,25.05,25.2,135654
CONSOFINVT,20201112,33.6,33.6,33.6,33.6,127
CONTROLPR,20201112,210.5,216,210.5,213.2,2458
CORALFINAC,20201112,20,20.2,19,20.1,16144
CORDSCABLE,20201112,38.5,42,38.5,38.75,15643
COROMANDEL,20201112,717.35,747.45,707.2,727.05,680316
COSMOFILMS,20201112,443,443.05,432,435.95,88553
COUNCODOS,20201112,3.25,3.55,3.25,3.55,185006
CPSEETF,20201112,17.8,17.85,17.52,17.62,1390920
CREATIVE,20201112,123.9,123.9,111.5,117.55,13905
CREATIVEYE,20201112,2.8,3,2.8,2.8,1808
CREDITACC,20201112,686,703.25,673,678.25,53905
CREST,20201112,92,92,80.3,84.1,15581
CRISIL,20201112,1939.95,1965,1922.6,1951.45,34569
CROMPTON,20201112,296,301.55,294.95,298.55,1128468
CSBBANK,20201112,259.9,259.95,254,255.05,83660
CTE,20201112,29.4,29.4,29.4,29.4,5105
CUB,20201112,180.2,181.5,176.1,178.05,1595662
CUBEXTUB,20201112,10.9,11.6,10.5,11.15,4009
CUMMINSIND,20201112,457.95,482.35,456.1,478.55,3582901
CUPID,20201112,194,197.5,194,197,33180
CYBERTECH,20201112,79,79,75.2,77.2,305958
CYIENT,20201112,429,434.7,420,428.25,256716
DAAWAT,20201112,50.45,50.45,49.55,49.8,536774
DABUR,20201112,512.5,521.95,510.55,517.9,5297239
DALBHARAT,20201112,910,919,907.55,913.4,111953
DALMIASUG,20201112,132.55,132.55,128,129.5,128226
DAMODARIND,20201112,23.8,23.8,21.85,22.35,1610
DATAMATICS,20201112,69.45,69.45,66.25,67.4,68308
DBCORP,20201112,75.5,77.9,74.2,74.85,168246
DBL,20201112,347,358.7,347,353.1,252132
DBREALTY,20201112,6.7,6.75,6.6,6.65,111664
DBSTOCKBRO,20201112,8.15,9.05,8.05,8.2,452
DCAL,20201112,137.2,139.5,133.5,134.9,419998
DCBBANK,20201112,89.9,91.9,87.8,89.8,1325601
DCM,20201112,17.95,18.7,17.9,18.35,19601
DCMFINSERV,20201112,1,1,0.95,0.95,1558
DCMNVL,20201112,27.7,28.2,26.7,28,11855
DCMSHRIRAM,20201112,318,327.85,318,326.05,132912
DCW,20201112,14,15.2,13.85,14.15,892576
DECCANCE,20201112,342,346,337.1,340.05,37824
DEEPAKFERT,20201112,138.65,149.3,137.5,144.15,1765906
DEEPAKNTR,20201112,789.4,841.1,786.7,819.45,1858680
DEEPENR,20201112,38.65,40.65,38.65,38.65,129514
DELTACORP,20201112,127.85,130.45,125.2,128.65,3791378
DELTAMAGNT,20201112,18.9,18.95,17.55,18.9,3774
DEN,20201112,68.95,70,68.15,69.2,57804
DENORA,20201112,204.05,213.5,197,200.2,15148
DFMFOODS,20201112,353.9,361.7,353.75,359.3,17721
DGCONTENT,20201112,9.9,10.6,9.75,9.95,31898
DHAMPURSUG,20201112,140.95,141.35,139.2,139.65,111363
DHANBANK,20201112,12.2,12.2,11.9,11.95,238968
DHANI,20201112,192,207.85,192,199.5,1075267
DHANUKA,20201112,705,710.25,701,704.35,55403
DHARSUGAR,20201112,4.45,4.45,4.1,4.15,4095
DHFL,20201112,17.45,17.85,16.45,17.1,4088268
DHUNINV,20201112,245.6,247.7,236.65,245.05,3721
DIAMONDYD,20201112,607.1,614.95,607,611.1,1459
DICIND,20201112,362.95,365.65,356.2,363.25,3317
DIGISPICE,20201112,7.9,7.95,7.35,7.35,33575
DISHTV,20201112,10.5,10.9,10.4,10.5,5362203
DIVISLAB,20201112,3336,3408.75,3303.15,3367.05,1258544
DIXON,20201112,10000,10250,9936.15,10107.2,36017
DLF,20201112,182,185.75,179.2,182.65,13342624
DLINKINDIA,20201112,105,105.4,101.6,102.75,277297
DMART,20201112,2400,2410,2361.05,2400.3,369948
DNAMEDIA,20201112,0.35,0.4,0.35,0.4,2729
DOLAT,20201112,45.6,45.85,44.6,45.25,41461
DOLLAR,20201112,160,164,156.1,160,180489
DONEAR,20201112,24.55,25.2,23.65,24.65,15151
DPABHUSHAN,20201112,108.9,109.95,104,108.2,3335
DPSCLTD,20201112,12.35,12.35,11.9,12.25,4701
DPWIRES,20201112,72.2,73,67.55,72.15,2101
DQE,20201112,1.15,1.15,1.05,1.05,53430
DREDGECORP,20201112,241.2,244.8,239.6,243.05,45942
DRREDDY,20201112,4875,4925,4805,4826.85,1316470
DSSL,20201112,35.8,37.9,35.35,37.3,12599
DTIL,20201112,265,270.9,254.2,259.45,10605
DUCON,20201112,4.05,4.2,4.05,4.1,69915
DVL,20201112,59.75,59.75,59.75,59.75,4355
DWARKESH,20201112,27.7,27.8,27.15,27.35,339601
DYNAMATECH,20201112,696,722.05,690,704.9,9438
DYNPRO,20201112,220,249.5,217.3,245.45,266215
EBBETF0423,20201112,1101,1101.75,1100.26,1100.87,5430
EBBETF0425,20201112,1015.2,1016.5,1015.2,1016.16,545
EBBETF0430,20201112,1122.51,1122.97,1120.76,1121.81,5768
EBBETF0431,20201112,1015.15,1016.08,1012.89,1015.04,4879
EBIXFOREX,20201112,357.9,370,335.45,359.15,12147
ECLERX,20201112,713,719.45,705.55,708.65,163248
EDELWEISS,20201112,53.25,55,53,54.15,1163054
EICHERMOT,20201112,2326,2368.5,2302,2350.75,1905794
EIDPARRY,20201112,283.4,290.05,283.1,287.6,225913
EIHAHOTELS,20201112,236.3,245.8,236.15,239.9,8216
EIHOTEL,20201112,81,83,80.8,81.35,835702
EIMCOELECO,20201112,302.95,312.7,300.25,311.5,908
EKC,20201112,28.45,29.45,28.05,29.4,97936
ELECON,20201112,25.75,27.6,25.75,27.2,287850
ELECTCAST,20201112,20.5,21.55,20.4,20.95,1057980
ELECTHERM,20201112,91.2,92.7,90.1,90.45,14978
ELGIEQUIP,20201112,122.8,122.8,117.1,118.55,55440
ELGIRUBCO,20201112,16.7,17.05,16.55,16.9,6171
EMAMILTD,20201112,378,385.5,374.75,383.75,622140
EMAMIPAP,20201112,63.15,66.5,63.15,65.2,9968
EMAMIREAL,20201112,42.35,42.35,42,42.35,14967
EMKAY,20201112,61,62.3,60.6,61.35,4755
EMMBI,20201112,71.05,72.85,70.5,71.15,19753
ENDURANCE,20201112,1078,1078.05,1043.25,1048.25,74828
ENERGYDEV,20201112,5.3,5.35,5.2,5.35,13029
ENGINERSIN,20201112,70.4,72.25,70.05,70.75,5055327
ENIL,20201112,148.6,151.85,147,149.55,6162
EPL,20201112,251.5,257.2,250.6,251.95,459063
EQ30,20201112,369.5,369.5,360.1,365,83
EQUITAS,20201112,46.95,49.75,46,49.5,4926218
EQUITASBNK,20201112,33,33.75,33,33.55,1868282
ERIS,20201112,506.2,510,499,503.2,89083
EROSMEDIA,20201112,18,18.5,17.95,18,92640
ESABINDIA,20201112,1370,1379.65,1346.9,1355.55,1487
ESCORTS,20201112,1372.95,1422.3,1368.25,1401.85,3087921
ESSARSHPNG,20201112,7.5,7.6,7.3,7.45,24690
ESTER,20201112,111.55,115.8,111.55,113.75,392138
EUROMULTI,20201112,1.5,1.5,1.5,1.5,1201
EVEREADY,20201112,149.85,152.4,146.1,151.4,567952
EVERESTIND,20201112,234,246.55,230.6,244.75,190152
EXCEL,20201112,1.15,1.15,1.1,1.15,9648
EXCELINDUS,20201112,839.6,859,838.95,851.05,9557
EXIDEIND,20201112,164.75,170.85,164,170.15,7049991
EXPLEOSOL,20201112,471.35,478.05,452.55,474.35,35854
FACT,20201112,47,51.1,46.55,48.5,666606
FCL,20201112,35.75,38.9,35.05,38.4,771849
FCONSUMER,20201112,7,7.05,6.95,7,2785374
FCSSOFT,20201112,0.4,0.45,0.35,0.4,582332
FDC,20201112,326,338,325,335.45,347197
FEDERALBNK,20201112,57.5,57.55,56.2,56.3,25878902
FEL,20201112,9.2,9.3,8.9,9.2,601543
FELDVR,20201112,11.9,11.9,11.25,11.45,21017
FIEMIND,20201112,520.3,555,512.05,547,343257
FILATEX,20201112,27.05,27.75,26.65,27.4,103647
FINCABLES,20201112,278.95,280,274.75,275,96285
FINEORG,20201112,2550,2598,2481,2516.95,44346
FINPIPE,20201112,593.9,601.95,588.4,598.65,85703
FLEXITUFF,20201112,9.35,9.35,8.6,9.35,2890
FLFL,20201112,74.1,75.2,73,74.1,159683
FLUOROCHEM,20201112,506.65,512.75,490.1,494.75,94770
FMGOETZE,20201112,263.05,270.6,263.05,268.8,19649
FMNL,20201112,14.5,15.3,14.5,14.95,31872
FORCEMOT,20201112,1048.3,1067.5,1048.3,1052.85,12034
FORTIS,20201112,133,136.8,132.5,135,3349198
FOSECOIND,20201112,1136.95,1149,1124.95,1134.05,484
FRETAIL,20201112,68.65,68.65,67.8,68,1991076
FSC,20201112,83.75,84.9,83.45,84.05,49313
FSL,20201112,72.95,74.6,72.2,74.35,1697461
GABRIEL,20201112,100.95,106.9,99.5,104.75,611348
GAEL,20201112,111.5,113.25,108.45,111.95,168389
GAIL,20201112,93.75,94,92.6,93.05,13703238
GAL,20201112,2.85,3.05,2.85,2.95,30471
GALAXYSURF,20201112,1760,1860,1737.2,1833.85,211832
GALLANTT,20201112,32.7,32.75,31.15,31.7,14298
GALLISPAT,20201112,27,27.45,26.85,27.4,3233
