ARIHANTSUP,20201209,29.5,29.5,28.6,28.75,22640
ARMANFIN,20201209,667,667.1,654.45,660.4,5921
AROGRANITE,20201209,40.2,40.5,38.25,39.8,44278
ARROWGREEN,20201209,57.35,59,53.2,54.5,18587
ARSHIYA,20201209,18,18,16.8,16.95,61236
ARSSINFRA,20201209,19.45,20,19.1,19.7,24851
ARTEMISMED,20201209,225,234.9,219.95,227.95,9990
ARVIND,20201209,46.55,46.8,45.5,45.85,1689050
ARVINDFASN,20201209,154.75,158.9,154.1,155.3,806337
ARVSMART,20201209,97.3,97.8,95.5,96.15,262994
ASAHIINDIA,20201209,279.25,280.95,269.45,272.5,40167
ASAHISONG,20201209,229.95,232,227,228.6,22968
ASAL,20201209,28.4,28.45,27,27.1,8127
ASALCBR,20201209,293.35,300.55,293.35,297.7,25799
ASHAPURMIN,20201209,81.5,81.5,78.15,79,79757
ASHIANA,20201209,108.6,108.6,104.3,106,78674
ASHIMASYN,20201209,13.35,13.35,12.8,13.2,91549
ASHOKA,20201209,101.7,102.95,94.55,95.5,4242105
ASHOKLEY,20201209,94.9,95.9,94.35,95.35,20892496
ASIANHOTNR,20201209,69.35,71.95,68.15,69.05,5074
ASIANPAINT,20201209,2450,2532.1,2447,2522.3,2022370
ASIANTILES,20201209,294.5,298.9,292.2,295.3,166338
ASPINWALL,20201209,132,136.35,132,135.55,750
ASTEC,20201209,1035,1064.6,1019.45,1057.1,149829
ASTERDM,20201209,165.5,167.85,164,164.75,102821
ASTRAL,20201209,1430,1430,1393,1417.85,139016
ASTRAMICRO,20201209,131,134.8,128,128.85,1823636
ASTRAZEN,20201209,4630,4650,4583.1,4593.65,56979
ASTRON,20201209,55.9,59.5,53.25,58,1733416
ATFL,20201209,784.6,800,777.65,788.15,12479
ATLANTA,20201209,8.95,9.35,8.95,9.15,42840
ATUL,20201209,6133,6149,6091.3,6110.75,27876
ATULAUTO,20201209,190,201,188,196.65,1842543
AUBANK,20201209,914,925,907.3,918.9,325624
AURIONPRO,20201209,84.85,84.9,81.05,83.3,59556
AUROPHARMA,20201209,902,908,885.2,888.2,2017604
AUSOMENT,20201209,54.05,55.95,53.05,54.7,2913
AUTOAXLES,20201209,908.6,909,885.05,893.75,9088
AUTOIND,20201209,37.4,39.4,37,39.4,92295
AUTOLITIND,20201209,28.25,28.25,24.1,25.3,44840
AVADHSUGAR,20201209,200,221,196.55,218.8,612267
AVANTIFEED,20201209,533.95,539.3,527.6,532.6,230747
AVTNPL,20201209,47.15,47.9,46.65,46.7,135194
AXISBANK,20201209,619.15,636.7,619,634.2,22000284
AXISBNKETF,20201209,301.21,307.02,300.87,305,1132
AXISCADES,20201209,53.5,55.65,52.85,53.9,180177
AXISGOLD,20201209,43.4,43.4,43,43.12,67476
AXISNIFTY,20201209,138.82,139.7,137.85,139.09,5831
AYMSYNTEX,20201209,43,44.4,42.5,42.85,23508
BAFNAPH,20201209,170.4,170.4,170.4,170.4,5087
BAGFILMS,20201209,3.25,3.4,3.05,3.3,344545
BAJAJ-AUTO,20201209,3335,3353.65,3300,3306.55,397850
BAJAJCON,20201209,200.1,203.25,199.6,202.15,419064
BAJAJELEC,20201209,620.1,633.7,618.6,624.9,249384
BAJAJFINSV,20201209,9013.8,9075,8951,9010.65,451818
BAJAJHIND,20201209,5.8,6.2,5.7,6.05,9464865
BAJAJHLDNG,20201209,3101.75,3101.75,3056.85,3069.95,35053
BAJFINANCE,20201209,4820,4852.85,4791.2,4844.15,1965992
BALAJITELE,20201209,69.75,72.5,67,70.55,394070
BALAMINES,20201209,959.5,974.15,931.8,941.1,135738
BALAXI,20201209,631.95,662.6,631.9,643.1,1152
BALKRISHNA,20201209,19.65,20.45,19.2,19.75,10756
BALKRISIND,20201209,1670,1684,1664,1668.1,639297
BALMLAWRIE,20201209,118.05,118.05,116.6,116.8,230736
BALPHARMA,20201209,60.4,60.4,58.5,59.35,19348
BALRAMCHIN,20201209,163.3,167.8,159.15,166.15,1802298
BANARBEADS,20201209,54.6,54.7,53.7,53.75,6624
BANARISUG,20201209,1447,1470.05,1427.1,1452.85,2492
BANCOINDIA,20201209,129.25,139,128.45,138.25,715900
BANDHANBNK,20201209,407,407,396,399.95,15705261
BANG,20201209,24.75,25.45,23.95,24.2,28948
BANKA,20201209,44.95,45.95,43.25,44.8,4604
BANKBARODA,20201209,67.35,67.6,64.2,65.6,115081316
BANKBEES,20201209,303.45,309.3,303.45,308.41,848733
BANKINDIA,20201209,54,55,52.75,53.25,11616363
BANSWRAS,20201209,94.35,99.25,91.6,97.6,36683
BASF,20201209,1624.9,1650,1619.85,1623.6,17045
BASML,20201209,106,106,101,102.9,66793
BATAINDIA,20201209,1568,1580,1560,1568.5,399622
BAYERCROP,20201209,5329,5329,5250.05,5256,25654
BBL,20201209,889,956.4,872.1,928.3,131439
BBTC,20201209,1335,1387,1329,1369.65,278078
BCG,20201209,5.15,5.45,5,5.15,11945984
BCP,20201209,7.35,7.8,7.3,7.8,4627555
BDL,20201209,354,356,342.8,344.4,1138447
BEARDSELL,20201209,11.4,11.4,9.55,10.6,139960
BEDMUTHA,20201209,26.25,26.25,24.1,25,18924
BEL,20201209,115.75,122.5,114.8,116.95,49168249
BEML,20201209,750,767,737.85,748.95,1110284
BEPL,20201209,126.1,126.9,121,123.25,388240
BERGEPAINT,20201209,669.5,681,664,677.95,614319
BFINVEST,20201209,290.3,327.8,290.3,313.3,552147
BFUTILITIE,20201209,268,313.8,266.55,305.25,3417167
BGRENERGY,20201209,54,54.05,51,51.25,430994
BHAGERIA,20201209,143.15,154.8,143,150.1,399635
BHAGYANGR,20201209,22.45,22.5,21.2,21.4,18375
BHAGYAPROP,20201209,22.1,22.9,21.9,22.5,2922
BHANDARI,20201209,1.45,1.45,1.35,1.4,252550
BHARATFORG,20201209,552,562,544.5,548.5,3735074
BHARATGEAR,20201209,73.7,74.7,67,68.15,147650
BHARATRAS,20201209,9850,9905.45,9676.05,9715.7,2453
BHARATWIRE,20201209,32.7,35.4,32,32.6,77253
BHARTIARTL,20201209,504.9,506.9,499.1,503.05,11608846
BHEL,20201209,36.95,37.6,36.3,36.6,69007540
BIGBLOC,20201209,126.15,126.15,126.15,126.15,9993
BIL,20201209,150.05,156.85,150.05,153.25,2891
BINDALAGRO,20201209,17,17.45,15.1,15.55,122414
BIOCON,20201209,445.45,453.55,445.1,450.95,3297713
BIOFILCHEM,20201209,307.65,307.65,307.65,307.65,58268
BIRLACABLE,20201209,56.05,60.7,56.05,58.8,300576
BIRLACORPN,20201209,759,777,752.15,769.1,225931
BIRLAMONEY,20201209,43.6,47.45,43.6,45.55,1479367
BIRLATYRE,20201209,27,31.5,26.3,30.9,4537510
BKMINDST,20201209,0.95,0.95,0.95,0.95,11010
BLBLIMITED,20201209,5.8,6.25,5.8,6.05,23343
BLISSGVS,20201209,178.8,187.8,175.1,180.95,655603
BLKASHYAP,20201209,7.7,8.05,7.7,7.9,108627
BLS,20201209,87.9,89.65,85.55,86.4,79383
BLUEDART,20201209,3935,3950,3888,3895.85,11815
BLUESTARCO,20201209,811,815,788.8,795.55,57599
BODALCHEM,20201209,76,81.95,76,79.2,4435718
BOMDYEING,20201209,75.05,76.9,74.1,74.5,2358430
BOROLTD,20201209,170.15,175.3,167.35,168.9,129705
BORORENEW,20201209,134.7,136,131.5,132.15,196183
BOSCHLTD,20201209,13300,13646.35,13250,13509.35,162516
BPCL,20201209,392.15,398.8,391,395.15,8412580
BPL,20201209,24,24.25,23.55,23.85,110144
BRFL,20201209,10.8,11.45,10.25,11.25,175508
BRIGADE,20201209,231.9,236,227.1,231.2,338720
BRITANNIA,20201209,3648.9,3666,3619.1,3627.1,434686
BRNL,20201209,34.5,34.5,31.1,32.4,793282
BROOKS,20201209,67,68,66.1,66.85,16194
BSE,20201209,563.8,633.6,559.15,621.45,3568447
BSELINFRA,20201209,1,1,0.95,1,268545
BSHSL,20201209,92.9,92.9,86,87.65,1528
BSL,20201209,33.75,34.3,33.05,33.25,16320
BSLGOLDETF,20201209,4611,4611,4527.05,4538.75,377
BSLNIFTY,20201209,148,148.8,147.3,148.8,143
BSOFT,20201209,205,208.7,201.5,206.25,1913277
BURNPUR,20201209,2.3,2.3,2.3,2.3,26287
BUTTERFLY,20201209,442,445,425,430.6,27391
BVCL,20201209,17.8,17.95,17,17,6162
BYKE,20201209,18.6,18.75,18.1,18.45,174153
CADILAHC,20201209,468.5,474.4,463.4,467.95,3655392
CALSOFT,20201209,10.6,10.75,10.2,10.35,16337
CAMLINFINE,20201209,127.05,128,120.6,121.1,398696
CAMS,20201209,1464.95,1485,1462,1470.35,313925
CANBK,20201209,141.25,146.65,127,128.15,80493640
CANFINHOME,20201209,487.7,487.7,477.05,480.7,160356
CANTABIL,20201209,358.2,358.2,351.1,355.05,94068
CAPACITE,20201209,188.3,191.55,182.1,185.55,125349
CAPLIPOINT,20201209,511.4,531.75,510,518.85,352962
CAPTRUST,20201209,120.95,120.95,106,110.25,80510
CARBORUNIV,20201209,368.9,390,362.4,373.4,551457
CAREERP,20201209,170.05,172.85,168.05,169.1,43102
CARERATING,20201209,531.5,550.45,530.55,535.35,109705
CASTEXTECH,20201209,0.5,0.5,0.4,0.4,48576
CASTROLIND,20201209,135.3,137.25,134.45,135.2,1413824
CCCL,20201209,0.25,0.35,0.25,0.35,41558
CCHHL,20201209,5.75,5.75,5.5,5.75,188879
CCL,20201209,271.7,273.85,265.05,266.35,144345
CDSL,20201209,526.1,536,522,525.65,1367198
CEATLTD,20201209,1148,1176,1142.05,1157.1,359719
CEBBCO,20201209,18,18.5,17.4,17.6,61110
CELEBRITY,20201209,4.85,5.1,4.85,4.95,87389
CENTENKA,20201209,204,210,204,205.85,105454
CENTEXT,20201209,7,7.2,6.05,6.25,1300013
CENTRALBK,20201209,16.4,16.95,15.35,15.4,33913702
CENTRUM,20201209,17.3,17.3,16.7,16.8,348568
CENTUM,20201209,321.95,344,316.3,339.65,19280
CENTURYPLY,20201209,222.75,227.5,219.8,224.5,320090
CENTURYTEX,20201209,397,401.95,386.55,390.45,1002432
CERA,20201209,3278.65,3313.55,3254.25,3267.55,10071
CEREBRAINT,20201209,33.5,33.5,31.9,32.7,286770
CESC,20201209,622,639.95,620,630.45,514532
CESCVENT,20201209,273.9,273.9,268.55,271.85,30340
CGCL,20201209,296,296.7,293.55,294.55,222009
CGPOWER,20201209,46.6,48,46.4,46.4,8134729
CHALET,20201209,204.8,205.95,195.55,198.45,375242
CHAMBLFERT,20201209,208,213.2,205.25,211.75,1264336
CHEMBOND,20201209,169.4,172.05,161.6,164.25,15582
CHEMCON,20201209,449.3,449.85,438.15,440.3,170482
CHEMFAB,20201209,142.05,142.25,138,138.6,5034
CHENNPETRO,20201209,100.55,104.9,99.25,102.8,3886763
CHOLAFIN,20201209,375.8,376.75,367.5,369.95,3367707
CHOLAHLDNG,20201209,534.95,545.65,523,527,243306
CHROMATIC,20201209,0.9,0.9,0.85,0.9,194829
CIGNITITEC,20201209,420.25,425.9,417,419.8,16293
CINELINE,20201209,40.8,41,38.6,39.2,322519
CINEVISTA,20201209,8.3,8.3,8.05,8.1,22193
CIPLA,20201209,769.9,773.9,759.95,762.4,4045201
CLEDUCATE,20201209,67.4,68,62.5,65.7,29073
CLNINDIA,20201209,367.2,370.9,365,366.6,35950
CMICABLES,20201209,38.1,38.85,36.35,37.5,55474
CNOVAPETRO,20201209,7,7.5,6.8,7.5,24910
COALINDIA,20201209,135.4,137.5,134.4,134.7,18755465
COCHINSHIP,20201209,366,366.95,357,358.35,649481
COFORGE,20201209,2480,2564.55,2474.05,2507.6,746184
COLPAL,20201209,1578,1589,1559.5,1567.9,661959
COMPINFO,20201209,18.5,18.7,17.15,17.25,691782
COMPUSOFT,20201209,10.45,10.45,9.5,9.75,153777
CONCOR,20201209,407.05,408.65,401.4,403.45,2934474
CONFIPET,20201209,30.7,31.6,30.4,30.6,291821
CONSOFINVT,20201209,38,39.2,37.5,39.15,3102
CONTROLPR,20201209,226.35,229.1,225.05,226.45,7351
CORALFINAC,20201209,23,23.2,22.1,22.55,11872
CORDSCABLE,20201209,47,47.5,45.75,45.95,75751
COROMANDEL,20201209,789.85,798,771.6,789.85,332839
COSMOFILMS,20201209,443.95,447.65,439.55,442.65,41161
COUNCODOS,20201209,3.2,3.2,3.2,3.2,32743
CPSEETF,20201209,20.07,20.28,19.91,19.98,5763977
CREATIVE,20201209,125,125.95,118.15,120,27223
CREATIVEYE,20201209,3.65,3.65,3.15,3.3,10225
CREDITACC,20201209,779.25,791.9,765,767.5,64478
CREST,20201209,94.05,98.9,91.25,96.4,27824
CRISIL,20201209,1995,1996,1964.9,1971.8,23097
CROMPTON,20201209,332.15,341.8,332,337.85,1220399
CSBBANK,20201209,226.4,235,223.65,232.3,942648
CTE,20201209,43.5,45.55,43.5,45.55,19695
CUB,20201209,175.75,177,173.6,174.85,1560181
CUBEXTUB,20201209,18.45,18.45,17.6,17.7,21142
CUMMINSIND,20201209,559.5,596,555.45,590.75,3543808
CUPID,20201209,255.65,258.55,250.5,251.35,117764
CYBERTECH,20201209,82,84.35,80.6,81.5,264365
CYIENT,20201209,475,488.9,475,476.5,542193
DAAWAT,20201209,55.95,57.5,55.2,57.15,1973820
DABUR,20201209,510,510,501,502.15,4619524
DALBHARAT,20201209,1088.7,1134.5,1073,1078.15,316156
DALMIASUG,20201209,135.95,158.9,135.05,152.75,3016245
DAMODARIND,20201209,29.1,30.25,28.4,29.8,17761
DANGEE,20201209,127,127,123,125.8,2074
DATAMATICS,20201209,89.75,104.5,89.5,102.2,1259648
DBCORP,20201209,89.35,90.4,86.55,87.65,272702
DBL,20201209,411.8,412,405.5,408.05,179053
DBREALTY,20201209,14.55,14.55,14.55,14.55,139858
DBSTOCKBRO,20201209,11.25,11.25,10.4,10.8,14399
DCAL,20201209,163.9,167.95,159.1,161.95,761271
DCBBANK,20201209,115,116.65,113.9,115.1,1407795
DCM,20201209,27.7,32.25,27.1,32.25,471076
DCMFINSERV,20201209,1.35,1.4,1.3,1.4,14758
DCMNVL,20201209,32.3,36,31.3,34.9,79351
DCMSHRIRAM,20201209,383.95,394,383.95,389.2,95192
DCW,20201209,19.4,19.5,18.55,18.75,717461
DECCANCE,20201209,384.45,385.5,370.05,372.3,61249
DEEPAKFERT,20201209,169.7,171.9,165.1,166.3,1166952
DEEPAKNTR,20201209,837.15,868.9,823.6,859.5,854627
DEEPENR,20201209,42.75,48.9,41.25,45.15,426783
DELTACORP,20201209,154.9,156.8,152.1,152.75,2170668
DELTAMAGNT,20201209,26.95,27.4,24.8,27.4,14944
DEN,20201209,69.25,71.6,68.9,69.55,959146
DENORA,20201209,221.35,223.05,213.1,216.6,9375
DFMFOODS,20201209,406,414.3,400,402.15,75606
DGCONTENT,20201209,12.9,13.35,11.6,12.85,63694
DHAMPURSUG,20201209,159.1,166.5,158.7,164.95,1334423
DHANBANK,20201209,14.1,14.5,14.05,14.1,1541049
DHANI,20201209,294,297.05,288,289.25,248142
DHANUKA,20201209,754.8,758,734,739.2,59249
DHARSUGAR,20201209,5.15,5.4,4.6,5.4,85145
DHFL,20201209,37.9,37.9,36.15,37.9,4340783
DHUNINV,20201209,254.95,275,254.7,264.55,2051
DIAMONDYD,20201209,689.05,696.9,677.1,682.15,4236
DICIND,20201209,390.35,391.8,386,388.55,11394
DIGISPICE,20201209,11.75,11.75,11.35,11.75,40936
DISHTV,20201209,11.35,13.4,11.3,13.2,74805112
DIVISLAB,20201209,3710,3736,3695.6,3725.4,653837
DIXON,20201209,11843,11940,11790,11852.5,35113
DLF,20201209,207.9,213.95,206.35,212.2,12745554
DLINKINDIA,20201209,112.45,128.85,112.1,123.95,4075592
DMART,20201209,2652,2755,2586,2625.3,1254592
DNAMEDIA,20201209,0.4,0.4,0.4,0.4,3738
DOLAT,20201209,47.9,48.25,47.2,47.45,82527
DOLLAR,20201209,185.6,188,183,184.75,75493
DONEAR,20201209,34.4,34.4,32.1,32.6,89756
DPABHUSHAN,20201209,89.95,92,89.95,90.2,2889
DPSCLTD,20201209,12.3,12.3,11.45,11.9,48592
DPWIRES,20201209,90,93.45,85.6,90.1,7834
DQE,20201209,1.35,1.45,1.35,1.45,121705
DREDGECORP,20201209,283,294,283,288.25,201372
DRREDDY,20201209,5025,5100,5025,5056.9,1353498
DSSL,20201209,47.95,48.05,45.95,46.45,23146
DTIL,20201209,271.85,277,268.05,272.9,12962
DUCON,20201209,5.8,5.8,5.8,5.8,26347
DVL,20201209,70.4,71,67.35,68.95,9303
DWARKESH,20201209,29.5,31.6,29.5,31.15,4868186
DYNAMATECH,20201209,873.95,900,853.1,864.2,71877
DYNPRO,20201209,251.35,258,241,242.45,153792
EASTSILK,20201209,1.25,1.25,1.25,1.25,64809
EBANK,20201209,3334.11,3351.19,3250.66,3351.19,13
EBBETF0423,20201209,1109.74,1109.9,1108.51,1109.71,1395
EBBETF0425,20201209,1022.95,1025.4,1022.95,1023.52,7607
EBBETF0430,20201209,1132.45,1133.45,1130.85,1132.46,10253
EBBETF0431,20201209,1017.5,1019,1017.5,1018.92,12326
EBIXFOREX,20201209,529.95,534.25,514.3,519.9,2113
ECLERX,20201209,781,822.05,781,817.35,329894
EDELWEISS,20201209,77.5,78.8,76.1,76.85,1788701
EICHERMOT,20201209,2551.1,2560.65,2530.1,2547.25,954150
EIDPARRY,20201209,336.4,339.3,327.05,328.65,329242
EIHAHOTELS,20201209,272.7,272.7,263.3,265.7,11759
EIHOTEL,20201209,104,104.3,99.75,102.8,1122190
EIMCOELECO,20201209,335.95,350.5,335.95,343.1,4941
EKC,20201209,52.7,52.7,50.25,50.5,296195
ELECON,20201209,39.5,39.5,37.95,38.15,338400
ELECTCAST,20201209,24.7,24.7,24.1,24.45,701819
ELECTHERM,20201209,109.4,131.2,109.4,117.15,477177
ELGIEQUIP,20201209,136.15,155.6,133.65,147.9,677403
ELGIRUBCO,20201209,22.4,22.4,21.5,21.7,27602
EMAMILTD,20201209,427,432,411.55,423.75,555674
EMAMIPAP,20201209,92.9,93,85.15,86,34898
EMAMIREAL,20201209,53.15,54.6,51,51.85,47646
EMKAY,20201209,80.8,83.7,76.5,77.15,71939
EMMBI,20201209,80.7,80.7,77.15,79.45,37131
ENDURANCE,20201209,1165,1181.9,1156,1169.85,86221
ENERGYDEV,20201209,8.5,9.1,8.5,9.1,178435
ENGINERSIN,20201209,78,79.25,77.6,78.1,3850259
ENIL,20201209,162,165.3,160.55,163.7,234360
EPL,20201209,259.45,261.85,255.05,259.45,150340
EQ30,20201209,400,402,387,402,112
EQUITAS,20201209,72.6,73.5,71.35,72.55,3068445
EQUITASBNK,20201209,34.9,39.55,34.9,37.6,9679293
ERIS,20201209,539,545.15,532.9,534.85,125445
EROSMEDIA,20201209,24,24,22.8,23,353435
ESABINDIA,20201209,1479.15,1486.75,1444,1452.05,2458
ESCORTS,20201209,1398.6,1403,1383,1389.25,1046697
ESSARSHPNG,20201209,12.3,12.3,10.1,10.85,332945
ESTER,20201209,127.9,129.25,125.1,127.55,388641
EUROMULTI,20201209,1.7,1.8,1.7,1.75,35291
EUROTEXIND,20201209,7.8,7.8,7.8,7.8,12
EVEREADY,20201209,198,206,194.1,195.65,3291045
EVERESTIND,20201209,284.4,292.9,282,288.05,89861
EXCEL,20201209,1.75,1.75,1.75,1.75,15417
EXCELINDUS,20201209,920.7,930,890.1,899.65,19042
EXIDEIND,20201209,192.8,194.3,190.2,192.75,2973157
EXPLEOSOL,20201209,481.9,485,476.1,478.05,24820
FACT,20201209,53.3,54.5,52.55,53.2,228179
FCL,20201209,43.5,48.2,43.05,45.75,1257333
FCONSUMER,20201209,8.4,8.75,8.3,8.75,7093860
FCSSOFT,20201209,0.6,0.6,0.55,0.6,13962275
FDC,20201209,357.9,364.95,356.4,357.8,140215
FEDERALBNK,20201209,66.2,67,65.75,66.6,27130749
FEL,20201209,11.2,11.7,11.05,11.7,2510033
FELDVR,20201209,14.85,15.1,14,15.1,132946
FIEMIND,20201209,564,564,544.7,548.65,27178
FILATEX,20201209,38.9,39.65,38,38.6,1728148
FINCABLES,20201209,344.5,356,343.15,351.1,358190
FINEORG,20201209,2558,2564.35,2535,2538.25,17460
FINPIPE,20201209,655.05,665,647.2,652.7,41752
FLEXITUFF,20201209,16.45,16.55,15.25,16.55,17326
FLFL,20201209,86,90.35,86,90.35,1026274
FLUOROCHEM,20201209,566.6,590,566.1,584.2,182569
FMGOETZE,20201209,344,352.75,340.05,348.8,117165
FMNL,20201209,17.1,18.55,16.8,18.55,143353
FORCEMOT,20201209,1420,1514,1411,1486.6,416345
FORTIS,20201209,145.55,146,142.5,144.15,1163636
FOSECOIND,20201209,1224.95,1225,1204,1211.6,2207
FRETAIL,20201209,77,80.7,76.65,80.7,2811589
FSC,20201209,102.45,107.55,100.35,107.55,118206
FSL,20201209,74.25,77,73,76.45,3366775
GABRIEL,20201209,109.75,122,109.75,117.85,2026610
GAEL,20201209,117.95,119.6,117.1,117.55,104711
GAIL,20201209,123,124.1,121.75,122.5,15309274
GAL,20201209,3.25,3.35,3.1,3.3,112427
GALAXYSURF,20201209,1915,1939,1900.15,1908.55,25283
GALLANTT,20201209,36.35,36.35,35.35,35.5,18090
GALLISPAT,20201209,32.85,33.1,32.05,32.35,17295
GAMMNINFRA,20201209,0.85,0.95,0.85,0.95,8307233
GANDHITUBE,20201209,232,236.85,232,235.5,3116
